 W (110) generated by ATOMSK

31360 	 atoms 
2  atom types
0.0      63.304000000000002  xlo xhi
0.0      62.667762746726488  ylo yhi
0.0      125.33552549345298  zlo zhi

Masses
 
            1   183.84000000            # W
            2   2.0140000000            # D

Atoms 

     1   1     0.79129999999999612      1.1190671919058217      1.1190671919058377
     2   1      2.3738999999999963       3.357201575717482      1.1190671919058373
     3   1     0.79129999999999634       3.357201575717482      3.3572015757174976
     4   1      2.3738999999999963      1.1190671919058217       3.357201575717498
     5   1      3.9564999999999961      1.1190671919058215      1.1190671919058375
     6   1      5.5390999999999959       3.357201575717482      1.1190671919058373
     7   1      3.9564999999999961       3.357201575717482      3.3572015757174976
     8   1      5.5390999999999959      1.1190671919058217       3.357201575717498
     9   1      7.1216999999999961      1.1190671919058215      1.1190671919058375
    10   1      8.7042999999999964      3.3572015757174816       1.119067191905837
    11   1      7.1216999999999961      3.3572015757174816      3.3572015757174971
    12   1      8.7042999999999964      1.1190671919058215      3.3572015757174976
    13   1      10.286899999999996      1.1190671919058213      1.1190671919058373
    14   1      11.869499999999995      3.3572015757174816       1.119067191905837
    15   1      10.286899999999996      3.3572015757174816      3.3572015757174971
    16   1      11.869499999999995      1.1190671919058213      3.3572015757174976
    17   1      13.452099999999996      1.1190671919058213      1.1190671919058373
    18   1      15.034699999999996      3.3572015757174816      1.1190671919058368
    19   1      13.452099999999996      3.3572015757174816      3.3572015757174971
    20   1      15.034699999999996      1.1190671919058213      3.3572015757174976
    21   1      16.617299999999997       1.119067191905821       1.119067191905837
    22   1      18.199899999999996      3.3572015757174811      1.1190671919058366
    23   1      16.617299999999997      3.3572015757174811      3.3572015757174967
    24   1      18.199899999999996       1.119067191905821      3.3572015757174971
    25   1      19.782499999999995      1.1190671919058208      1.1190671919058368
    26   1      21.365099999999995      3.3572015757174811      1.1190671919058366
    27   1      19.782499999999995      3.3572015757174811      3.3572015757174967
    28   1      21.365099999999995       1.119067191905821      3.3572015757174971
    29   1      22.947699999999998      1.1190671919058208      1.1190671919058368
    30   1      24.530299999999997      3.3572015757174811      1.1190671919058364
    31   1      22.947699999999998      3.3572015757174811      3.3572015757174967
    32   1      24.530299999999997      1.1190671919058208      3.3572015757174971
    33   1      26.112899999999996      1.1190671919058206      1.1190671919058366
    34   1      27.695499999999996      3.3572015757174811      1.1190671919058364
    35   1      26.112899999999996      3.3572015757174811      3.3572015757174967
    36   1      27.695499999999996      1.1190671919058206      3.3572015757174971
    37   1      29.278099999999995      1.1190671919058204      1.1190671919058364
    38   1      30.860699999999994      3.3572015757174807      1.1190671919058361
    39   1      29.278099999999995      3.3572015757174807      3.3572015757174962
    40   1      30.860699999999994      1.1190671919058206      3.3572015757174967
    41   1      32.443299999999994      1.1190671919058204      1.1190671919058364
    42   1      34.025899999999993      3.3572015757174807      1.1190671919058359
    43   1      32.443299999999994      3.3572015757174807      3.3572015757174962
    44   1      34.025899999999993      1.1190671919058204      3.3572015757174967
    45   1      35.608499999999992      1.1190671919058202      1.1190671919058361
    46   1      37.191099999999992      3.3572015757174807      1.1190671919058359
    47   1      35.608499999999992      3.3572015757174807      3.3572015757174962
    48   1      37.191099999999992      1.1190671919058202      3.3572015757174967
    49   1      38.773699999999991      1.1190671919058202      1.1190671919058361
    50   1       40.35629999999999      3.3572015757174802      1.1190671919058357
    51   1      38.773699999999991      3.3572015757174802      3.3572015757174958
